,Avg_KL_Divergence,Avg_KL_Divergence,Avg_TVD,Avg_TVD,Avg_MAE,Avg_MAE,Avg_Hellinger,Avg_Hellinger,Avg_RMSE,Avg_RMSE,Avg_Weighted_KL,Avg_Weighted_KL,Avg_Weighted_Hellinger,Avg_Weighted_Hellinger,Avg_Weighted_TVD,Avg_Weighted_TVD,Inf_LogLoss,Inf_LogLoss,Inf_Hellinger,Inf_Hellinger,Inf_KL,Inf_KL,Inf_Accuracy,Inf_Accuracy,Dec_Regret,Dec_Regret,Dec_Acc,Dec_Acc,Faithfulness_TVD,Faithfulness_TVD,Avg_Time_Sec,Avg_Time_Sec
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baseline MLE,0.00029938117154344854,9.649583965027412e-05,0.007798037353804488,0.0017642137202891746,0.005198691569202991,0.001176142480192783,0.007404758574975856,0.0012832392755471403,0.0057558240588101136,0.0012028473672299977,0.00033015471819663285,8.556491452257495e-05,0.00814696092438257,0.0014155642709927983,0.00809673142385885,0.0014026041436091615,0.8399898296452246,0.028726212836738232,0.03553934220567644,0.002799655337250928,0.021864829429344743,0.006982725728555682,0.6315999999999999,0.009528903399657288,0.05438196794698845,0.03979456163985791,0.908,0.04829078587059851,0.00018235374104988254,9.819588083215883e-05,0.011165618896484375,0.0002752705377572856
Constraint Optimization,0.3543846912307475,0.07582908451104019,0.3147246479873387,0.0042474074861313105,0.20981643199155914,0.0028316049907542145,0.2418810639062275,0.008781230816090725,0.2333544441431122,0.00930444469375429,0.5192723982894863,0.11940426341920328,0.33056701739590677,0.015827550728193533,0.43474956114830476,0.015107498106148996,1.0986122886681096,0.0,0.27566190049719347,0.002153108980560697,0.2807374066775907,0.003206618278554576,0.20600000000000002,0.020099751242241774,6.224240329181603,0.12654317299994808,0.0872,0.007823042886243182,0.19934368819211873,0.0014030699330653455,0.0411773681640625,0.005214417136507972
Copula Optimization,0.24844316223243781,0.07548962895092377,0.2682789109203231,0.046249451952902386,0.1788526072802154,0.030832967968601573,0.20119032064468723,0.03262189035487917,0.19123923084178607,0.03339049082704656,0.38443247704430716,0.11086512499107641,0.3022803041374284,0.0413687807084643,0.4065033655878074,0.05649289448109575,2.1496700760819283,0.4685515834821422,0.2366911771569395,0.022715765385449997,1.3614246165706407,0.4560029757706815,0.5528000000000001,0.03833014479492609,1.1877512311157183,0.5277802071837804,0.7384000000000001,0.07431554346164737,0.01378496479884185,0.00471284854688397,58.71705508232117,0.3462296755152363
Iterative Proportional Fitting,0.2467148181009821,0.005278848345390648,0.24306426436279302,0.0010167246458406742,0.1620428429085287,0.0006778164305604431,0.1903215640869457,0.001765189272728959,0.17993204631100262,0.0008936373306076732,0.3482414872452631,0.008633890194301998,0.24759949889708235,0.0029524371409854057,0.32107760045153194,0.002104406938085661,0.9456427712604741,0.03407885971129118,0.15218465137435244,0.004503333190156131,0.12523530615068937,0.009697609618011124,0.6172,0.02334951819631408,0.28105983813231605,0.09598803478942089,0.8311999999999999,0.012049896265113666,0.06997018492304519,0.001450711500801162,0.003975677490234375,5.6028467543489784e-05
MCMC Optimization,0.5464248224148313,0.18381938966561057,0.3919853955120751,0.08403717441942912,0.2613235970080501,0.05602478294628607,0.3134050564970263,0.055945117195622354,0.29146910509606605,0.06151135974550767,0.7384202922208536,0.3187408175281874,0.3761016310818478,0.096785659786425,0.47828226492204806,0.12587547923179038,1.468795239855776,0.06376586099004952,0.3364736931027102,0.023966703281003584,0.6396391997032509,0.06929376648625508,0.35760000000000003,0.027799280566230506,4.053335895717286,0.4372738992274715,0.3396,0.07407293702831014,0.2495479866261563,0.023127501056442047,13.236171388626099,0.26949503720733553
Random Guess,0.7744444317984822,0.4071110613740179,0.39878256872595647,0.057265471613833385,0.2658550458173043,0.03817698107588893,0.33653349886685546,0.046061403511537646,0.30111548208347855,0.04526201231171276,0.7821364582166742,0.5289992162185386,0.36952255211238483,0.098212105111598,0.45882869601362647,0.11423750499216803,1.4687952398557758,0.06376586099004951,0.33647369310271014,0.0239667032810036,0.6396391997032508,0.06929376648625514,0.35760000000000003,0.027799280566230506,4.053335895717286,0.4372738992274715,0.3396,0.07407293702831014,0.23517734130197895,0.015220987282422233,0.0006092071533203125,2.887297227489668e-05
Synthetic EM,4.551086688640094,2.8374158669090757,0.28159615103968166,0.12065640070286505,0.18773076735978778,0.08043760046857673,0.28349565164680524,0.11270690633193006,0.20985057053451134,0.09149488452640177,6.039223295724362,4.051053098260836,0.4110973587416965,0.16251052567560806,0.4238757971903183,0.17850253975069227,1.0986122886681096,0.0,0.27566190049719347,0.002153108980560697,0.2807374066775907,0.003206618278554576,0.20600000000000002,0.020099751242241774,6.224240329181603,0.12654317299994808,0.0872,0.007823042886243182,0.18736410799666453,0.0037005744894381227,25.51266164779663,3.2589561274710346
